Gene.stable.ID,Gene.name
ENSMUSG00000020811,WSCD1
ENSMUSG00000105275,GM43214
ENSMUSG00000105837,GM35986
ENSMUSG00000039899,FGL2
ENSMUSG00000029026,TRP73
ENSMUSG00000034362,CSTA1
ENSMUSG00000115472,GM49070
ENSMUSG00000101445,GM28932
ENSMUSG00000092595,GM20427
ENSMUSG00000115191,GM49071
ENSMUSG00000042535,GTPBP1
ENSMUSG00000032135,MCAM
ENSMUSG00000034452,SLC24A1
ENSMUSG00000103509,GM38372
ENSMUSG00000092384,GM4189
ENSMUSG00000086706,GM15848
ENSMUSG00000051777,IQCJ
ENSMUSG00000039934,GSAP
ENSMUSG00000025586,CPEB1
ENSMUSG00000054733,MSRA
ENSMUSG00000073422,H2-KE6
ENSMUSG00000058655,EIF4B
ENSMUSG00000029427,ZCCHC8
ENSMUSG00000027104,ATF2
ENSMUSG00000094778,OLFR143
ENSMUSG00000102422,IQSCHFP
ENSMUSG00000032915,ADGRE4
ENSMUSG00000024038,NDUFV3
ENSMUSG00000105482,GM42596
ENSMUSG00000045294,INSIG1
ENSMUSG00000083985,GM12468
ENSMUSG00000046723,ADAM24
ENSMUSG00000043323,FBRSL1
ENSMUSG00000032310,CYP1A2
ENSMUSG00000086987,GM12484
ENSMUSG00000083624,GM12469
ENSMUSG00000024867,PIP5K1B
ENSMUSG00000024381,BIN1
ENSMUSG00000109658,GM45660
ENSMUSG00000081428,TPT1-PS2
ENSMUSG00000110315,GM8423
ENSMUSG00000028053,ASH1L
ENSMUSG00000099421,GM29067
ENSMUSG00000087077,GM12480
ENSMUSG00000083868,GM12477
ENSMUSG00000086371,GM12478
ENSMUSG00000110228,GM2080
ENSMUSG00000079845,XLR4A
ENSMUSG00000093661,EIF4E3
ENSMUSG00000101183,GM28614
ENSMUSG00000114284,9630015K15RIK
ENSMUSG00000081510,GM12768
ENSMUSG00000099624,GM7889
ENSMUSG00000108449,GM44507
ENSMUSG00000082119,CYP2J14-PS
ENSMUSG00000040650,CYP2B23
ENSMUSG00000117045,GM18365
ENSMUSG00000070687,HTR1D
ENSMUSG00000093740,GM18417
ENSMUSG00000084296,SCGB2B25-PS
ENSMUSG00000113464,GM47901
ENSMUSG00000100743,SCGB1B25-PS
ENSMUSG00000085528,4930401O10RIK
ENSMUSG00000118308,GM19179
ENSMUSG00000081447,GM13870
ENSMUSG00000117991,GM34636
ENSMUSG00000030246,LDHB
ENSMUSG00000073608,GAL3ST2C
ENSMUSG00000082987,RPS13-PS6
ENSMUSG00000118221,GM50194
ENSMUSG00000082379,GM13884
ENSMUSG00000110370,GM5749
ENSMUSG00000099995,1700036G14RIK
ENSMUSG00000027420,BFSP1
ENSMUSG00000098985,GM27219
ENSMUSG00000104159,GM38099
ENSMUSG00000107583,GM44104
ENSMUSG00000108692,GM45034
ENSMUSG00000110441,GM45790
ENSMUSG00000030068,GM20696
ENSMUSG00000047819,TIGD4
ENSMUSG00000047807,9330154K18RIK
ENSMUSG00000071937,ADAM25
ENSMUSG00000031286,GLT28D2
ENSMUSG00000087575,GM12976
ENSMUSG00000071757,ZHX2
ENSMUSG00000082111,GM12479
ENSMUSG00000026928,CARD9
ENSMUSG00000034258,FLVCR2
ENSMUSG00000115345,GM33497
ENSMUSG00000020841,CPD
ENSMUSG00000110032,GM8436
ENSMUSG00000085625,GM8813
ENSMUSG00000046282,ADAM20
ENSMUSG00000028086,FBXW7
ENSMUSG00000049872,CALHM5
ENSMUSG00000108017,GM18539
ENSMUSG00000020167,TCF3
ENSMUSG00000030067,FOXP1
ENSMUSG00000090002,GM16006
ENSMUSG00000054033,ADAM39
ENSMUSG00000092190,GM20470
ENSMUSG00000081317,GM12757
ENSMUSG00000019794,KATNA1
ENSMUSG00000071340,TRAPPC3L
ENSMUSG00000107457,GM19173
ENSMUSG00000036751,COX6B1
ENSMUSG00000092250,GM20467
ENSMUSG00000107656,4930563H07RIK
ENSMUSG00000056829,FOXB2
ENSMUSG00000097617,GM10687
ENSMUSG00000039215,SVS1
ENSMUSG00000084925,1810062O18RIK
ENSMUSG00000082932,CYP2J8
ENSMUSG00000118126,GM32341
ENSMUSG00000083767,GM11405
ENSMUSG00000117680,GM50148
ENSMUSG00000098050,GM5345
ENSMUSG00000116199,GM49438
ENSMUSG00000030102,ITPR1
ENSMUSG00000115986,GM49439
ENSMUSG00000073916,OLFR669
ENSMUSG00000097164,CEP83OS
ENSMUSG00000105045,RPL9-PS8
ENSMUSG00000034000,NEU4
ENSMUSG00000039508,CALHM4
ENSMUSG00000020978,KLHDC2
ENSMUSG00000066704,CYP2B19
ENSMUSG00000101203,GM28615
ENSMUSG00000048538,GM9826
ENSMUSG00000112203,GM49167
ENSMUSG00000045104,GM5514
ENSMUSG00000021076,ACTR10
ENSMUSG00000103709,NRAS-PS2
ENSMUSG00000107121,1110006O24RIK
ENSMUSG00000044220,NKX2-3
ENSMUSG00000118237,GM50133
ENSMUSG00000102862,GM37640
ENSMUSG00000109428,GM45698
ENSMUSG00000110284,GM45273
ENSMUSG00000045795,WHAMM
ENSMUSG00000118273,GM41819
ENSMUSG00000118226,GM50134
ENSMUSG00000024327,SLC39A7
ENSMUSG00000034463,SCARA3
ENSMUSG00000109871,GM45276
ENSMUSG00000094685,GM5900
ENSMUSG00000034235,USP54
ENSMUSG00000049008,BB014433
ENSMUSG00000083085,GM12765
ENSMUSG00000044705,OLFR670
ENSMUSG00000039095,EN2
ENSMUSG00000118236,GM34922
ENSMUSG00000018698,LHX1
ENSMUSG00000066586,SCGB2B26
ENSMUSG00000108346,GM44980
ENSMUSG00000094531,OLFR671
ENSMUSG00000053470,KDM3A
ENSMUSG00000046186,CD109
ENSMUSG00000022769,SDF2L1
ENSMUSG00000095578,GM21760
ENSMUSG00000106160,GM43610
ENSMUSG00000083942,SCGB1B26-PS
ENSMUSG00000114019,GM47155
ENSMUSG00000108508,GM44978
ENSMUSG00000029518,RAB35
ENSMUSG00000113514,GM18960
ENSMUSG00000081747,RPL7A-PS9
ENSMUSG00000108764,GM2926
ENSMUSG00000034139,SERPINI2
ENSMUSG00000040414,SLC25A28
ENSMUSG00000099734,GM28159
ENSMUSG00000074003,GUCY2D
ENSMUSG00000116694,GM6440
ENSMUSG00000104698,GM42602
ENSMUSG00000109965,GM45274
ENSMUSG00000106319,GM42601
ENSMUSG00000100723,GM28160
ENSMUSG00000001552,JUP
ENSMUSG00000049685,CYP2G1
ENSMUSG00000101981,GM28157
ENSMUSG00000027257,PACSIN3
ENSMUSG00000100148,GM28158
ENSMUSG00000105871,GM43147
ENSMUSG00000106357,GM8013
ENSMUSG00000001333,SYNC
ENSMUSG00000100756,GM21257
ENSMUSG00000085003,PIP5K1BOS
ENSMUSG00000105283,GM33370
ENSMUSG00000071015,GM136
ENSMUSG00000101159,GM28184
ENSMUSG00000111949,GM48679
ENSMUSG00000020910,ADPRM
ENSMUSG00000092120,VMN2R90
ENSMUSG00000081962,GM12773
ENSMUSG00000112151,GM48680
ENSMUSG00000033722,BC034090
ENSMUSG00000081768,GM12755
ENSMUSG00000003436,DLL3
ENSMUSG00000051172,OLFR672
ENSMUSG00000117698,BC037704
ENSMUSG00000117818,GM50105
ENSMUSG00000045455,GM9797
ENSMUSG00000030247,KCNJ8
ENSMUSG00000110041,OLFR673-PS1
ENSMUSG00000099805,GM28161
ENSMUSG00000013562,4833413E03RIK
ENSMUSG00000020359,PHYKPL
ENSMUSG00000111995,GM48697
ENSMUSG00000066584,SCGB2B27
ENSMUSG00000112233,GM48698
ENSMUSG00000105377,GM43148
ENSMUSG00000019804,SNX3
ENSMUSG00000022436,SH3BP1
ENSMUSG00000112747,GM48721
ENSMUSG00000079057,CYP4V3
ENSMUSG00000057236,RBBP4
ENSMUSG00000105257,GM43144
ENSMUSG00000022330,OSR2
ENSMUSG00000086454,PLATR14
ENSMUSG00000112775,GM48722
ENSMUSG00000067714,LPAR5
ENSMUSG00000099966,2810402E24RIK
ENSMUSG00000031220,AWAT2
ENSMUSG00000086064,4930439A04RIK
ENSMUSG00000034354,MTMR3
ENSMUSG00000112156,GM48723
ENSMUSG00000073600,PROB1
ENSMUSG00000102879,GM37135
ENSMUSG00000105006,GM9484
ENSMUSG00000103670,GM37622
ENSMUSG00000109671,OLFR674-PS1
ENSMUSG00000114018,GM36495
ENSMUSG00000112131,GM48724
ENSMUSG00000082099,GM12013
ENSMUSG00000111733,GM47181
ENSMUSG00000087211,LHX1OS
ENSMUSG00000107761,2010008C14RIK
ENSMUSG00000111194,GM47180
ENSMUSG00000024217,SNRPC
ENSMUSG00000024352,SPATA24
ENSMUSG00000096427,OLFR895
ENSMUSG00000042369,RBM45
ENSMUSG00000032377,PLSCR4
ENSMUSG00000109401,CPEB1OS1
ENSMUSG00000003099,PPP5C
ENSMUSG00000096773,OLFR675
ENSMUSG00000060206,ZFP462
ENSMUSG00000110795,GM47179
ENSMUSG00000056498,TMEM154
ENSMUSG00000043795,PRR33
ENSMUSG00000097413,A830052D11RIK
ENSMUSG00000031640,GM45753
ENSMUSG00000073915,OLFR676
ENSMUSG00000083979,GM12527
ENSMUSG00000038578,SUSD1
ENSMUSG00000111412,GM47047
ENSMUSG00000085044,1700109G15RIK
ENSMUSG00000087407,GM11431
ENSMUSG00000073914,OLFR677
ENSMUSG00000052698,TLN2
ENSMUSG00000109764,KLKB1
ENSMUSG00000086846,GM13642
ENSMUSG00000109676,GM8913
ENSMUSG00000051582,OTUD6A
ENSMUSG00000009739,POU6F1
ENSMUSG00000027018,HAT1
ENSMUSG00000057835,ZFP119A
ENSMUSG00000018405,MRM1
ENSMUSG00000102805,GM37240
ENSMUSG00000118239,GM50107
ENSMUSG00000091147,4921509A06RIK
ENSMUSG00000061723,TNNT3
ENSMUSG00000069844,SCO1
ENSMUSG00000052914,CYP2J6
ENSMUSG00000003198,ZFP959
ENSMUSG00000066178,6030445D17RIK
ENSMUSG00000006705,PKNOX1
ENSMUSG00000103741,GM38241
ENSMUSG00000052146,RPS10
ENSMUSG00000104290,GM38041
ENSMUSG00000081293,GM11673
ENSMUSG00000080711,GM11686
ENSMUSG00000085527,GM15535
ENSMUSG00000020116,PNO1
ENSMUSG00000020358,HNRNPAB
ENSMUSG00000059912,RPL21-PS6
ENSMUSG00000111814,OLFR896-PS1
ENSMUSG00000102703,GM38313
ENSMUSG00000015932,DSTN
ENSMUSG00000051000,FAM160A1
ENSMUSG00000117874,GM50318
ENSMUSG00000112789,GM19326
ENSMUSG00000024353,MZB1
ENSMUSG00000085355,3010003L21RIK
ENSMUSG00000044681,CNPY1
ENSMUSG00000020024,CEP83
ENSMUSG00000006311,ETV2
ENSMUSG00000062101,ZFP119B
ENSMUSG00000104920,GM43215
ENSMUSG00000039985,SINHCAF
ENSMUSG00000083455,GM15037
ENSMUSG00000068323,SLC4A5
ENSMUSG00000059447,HADHB
ENSMUSG00000104279,GM38300
ENSMUSG00000033953,PPP3R1
ENSMUSG00000018500,ADORA2B
ENSMUSG00000082192,GM14719
ENSMUSG00000074656,EIF2S2
ENSMUSG00000032118,FEZ1
ENSMUSG00000049620,PRSS33
ENSMUSG00000071764,OLFR1320
ENSMUSG00000115471,C230086J09RIK
ENSMUSG00000003208,YJU2
ENSMUSG00000030533,UNC45A
ENSMUSG00000115023,GM48967
ENSMUSG00000014243,ZSWIM7
ENSMUSG00000055421,PCDH9
ENSMUSG00000103444,GM17836
ENSMUSG00000104301,WDR49
ENSMUSG00000106422,GM42812
ENSMUSG00000062006,RPL34
ENSMUSG00000046223,PLAUR
ENSMUSG00000102919,GM37726
ENSMUSG00000105012,GM42813
ENSMUSG00000003234,ABCF3
ENSMUSG00000081974,GM11960
ENSMUSG00000028085,GATB
ENSMUSG00000078970,WDR92
ENSMUSG00000003206,EBI3
ENSMUSG00000052117,D630039A03RIK
ENSMUSG00000073877,GM13306
ENSMUSG00000080316,SPACA6
ENSMUSG00000051306,USP42
ENSMUSG00000001665,GSTT3
ENSMUSG00000097077,GM16712
ENSMUSG00000115632,GM17922
ENSMUSG00000115447,GM48964
ENSMUSG00000026495,EFCAB2
ENSMUSG00000115505,GM9247
ENSMUSG00000073876,GM13305
ENSMUSG00000028483,SNAPC3
ENSMUSG00000108935,4930588G17RIK
ENSMUSG00000112669,GM48689
ENSMUSG00000030884,UQCRC2
ENSMUSG00000082704,GM12515
ENSMUSG00000085226,GM7855
ENSMUSG00000032125,ROBO4
ENSMUSG00000115812,GM49309
ENSMUSG00000021439,CTSQ
ENSMUSG00000034449,DHRS11
ENSMUSG00000116165,PDXP
ENSMUSG00000032374,PLOD2
ENSMUSG00000098620,GM27209
ENSMUSG00000086031,GM12348
ENSMUSG00000115210,GM49308
ENSMUSG00000073913,OLFR678
ENSMUSG00000014496,ANKRD28
ENSMUSG00000039126,PRUNE2
ENSMUSG00000062588,GM6104
ENSMUSG00000084864,1700027A07RIK
ENSMUSG00000104217,GM37988
ENSMUSG00000087230,MROH3
ENSMUSG00000006931,P3H4
ENSMUSG00000109972,GM17989
ENSMUSG00000108385,GM44730
ENSMUSG00000096858,OLFR805
ENSMUSG00000116069,GM49510
ENSMUSG00000110293,GM45557
ENSMUSG00000033813,TCEA1
ENSMUSG00000031952,CHST5
ENSMUSG00000082861,GM11362
ENSMUSG00000086785,GM6081
ENSMUSG00000001666,DDT
ENSMUSG00000085936,2610307P16RIK
ENSMUSG00000071065,OLFR806
ENSMUSG00000082655,GM7857
ENSMUSG00000087024,B230119M05RIK
ENSMUSG00000097265,GM26803
ENSMUSG00000118253,GM50185
ENSMUSG00000050334,C130071C03RIK
ENSMUSG00000050478,OLFR807
ENSMUSG00000092360,GM20441
ENSMUSG00000079741,NLRP4G
ENSMUSG00000026469,XPR1
ENSMUSG00000114643,GM18064
ENSMUSG00000109677,GM45514
ENSMUSG00000085491,4930527E20RIK
ENSMUSG00000109843,GM17841
ENSMUSG00000049894,OLFR808
ENSMUSG00000049804,ARMCX4
ENSMUSG00000111350,GM47182
ENSMUSG00000074513,ARFIP1
ENSMUSG00000114588,GM6411
ENSMUSG00000085681,GM13982
ENSMUSG00000067971,OLFR1321
ENSMUSG00000114687,GM5452
ENSMUSG00000039154,SHD
ENSMUSG00000102969,GM33366
ENSMUSG00000115412,GM49094
ENSMUSG00000050251,OLFR809
ENSMUSG00000101394,GM28183
ENSMUSG00000021917,SPCS1
ENSMUSG00000050188,LSM10
ENSMUSG00000034327,KCTD9
ENSMUSG00000113537,GM48807
ENSMUSG00000086203,GM13985
ENSMUSG00000040139,9430038I01RIK
ENSMUSG00000113835,GM19554
ENSMUSG00000069421,OLFR810
ENSMUSG00000033453,ADAMTS15
ENSMUSG00000118228,GM50153
ENSMUSG00000086863,GM15543
ENSMUSG00000097251,5033417F24RIK
ENSMUSG00000117665,GM20294
ENSMUSG00000118218,GM50154
ENSMUSG00000047067,DUSP28
ENSMUSG00000033233,TRIM45
ENSMUSG00000030263,LRMP
ENSMUSG00000039458,MTMR12
ENSMUSG00000026285,PDCD1
ENSMUSG00000104027,GM37211
ENSMUSG00000063173,OLFR811
ENSMUSG00000104221,GM37051
ENSMUSG00000103004,2900002M20RIK
ENSMUSG00000097287,D130017N08RIK
ENSMUSG00000080849,GM15702
ENSMUSG00000103889,GM37011
ENSMUSG00000101301,GM29214
ENSMUSG00000049052,OLFR812
ENSMUSG00000103563,8030445P17RIK
ENSMUSG00000104257,GM20172
ENSMUSG00000025903,LYPLA1
ENSMUSG00000102659,GM37077
ENSMUSG00000102747,GM37602
ENSMUSG00000102317,GM37628
ENSMUSG00000038886,MAN2A2
ENSMUSG00000102250,GM38260
ENSMUSG00000038507,PARP12
ENSMUSG00000058351,SMIM4
ENSMUSG00000040554,AIPL1
ENSMUSG00000102296,GM37543
ENSMUSG00000108283,GM44008
ENSMUSG00000103214,GM38286
ENSMUSG00000035107,DCBLD2
ENSMUSG00000038065,MTURN
ENSMUSG00000089697,GM15947
ENSMUSG00000102386,2900022M07RIK
ENSMUSG00000089779,GM15641
ENSMUSG00000103924,GM37895
ENSMUSG00000048992,PRSS32
ENSMUSG00000045761,TOGARAM2
ENSMUSG00000103209,GM37331
ENSMUSG00000104100,GM37880
ENSMUSG00000104132,GM36952
ENSMUSG00000030887,PDZD9
ENSMUSG00000102465,GM38198
ENSMUSG00000102407,GM37862
ENSMUSG00000033569,ADGRB3
ENSMUSG00000026494,KIF26B
ENSMUSG00000021916,GLT8D1
ENSMUSG00000101651,GM28402
ENSMUSG00000030177,CCDC77
ENSMUSG00000035673,SBNO2
ENSMUSG00000063268,PARP10
ENSMUSG00000024114,PRSS41
ENSMUSG00000066152,SLC31A2
ENSMUSG00000115453,BC048602
ENSMUSG00000107458,GM44040
ENSMUSG00000108219,GM44101
ENSMUSG00000081504,GM12508
ENSMUSG00000097343,9030407P20RIK
ENSMUSG00000081177,GM12509
ENSMUSG00000032315,CYP1A1
ENSMUSG00000087614,GM12514
ENSMUSG00000103995,5730488B01RIK
ENSMUSG00000100990,GM7891
ENSMUSG00000004383,LARGE1
ENSMUSG00000014030,PAX5
ENSMUSG00000005547,CYP2A5
ENSMUSG00000020067,MYPN
ENSMUSG00000001964,EMD
ENSMUSG00000103622,GM38391
ENSMUSG00000099610,GM37545
ENSMUSG00000022747,ST3GAL6
ENSMUSG00000023832,ACAT2
ENSMUSG00000117858,GM50108
ENSMUSG00000118071,GM50455
ENSMUSG00000086190,4930579M01RIK
ENSMUSG00000028484,PSIP1
ENSMUSG00000019055,PLOD1
ENSMUSG00000109888,GM45600
ENSMUSG00000038173,ENPP6
ENSMUSG00000026417,PIGR
ENSMUSG00000110881,OLFR897-PS1
ENSMUSG00000089713,GM16564
ENSMUSG00000102922,GM34176
ENSMUSG00000083422,GM15604
ENSMUSG00000103810,GM38005
ENSMUSG00000081417,GM15603
ENSMUSG00000042501,CPA6
ENSMUSG00000067276,CAPN6
ENSMUSG00000058270,OLFR25
ENSMUSG00000118541,AC132407.1
ENSMUSG00000033065,PFKM
ENSMUSG00000102550,GM8276
ENSMUSG00000081944,GM12276
ENSMUSG00000014245,PIGL
ENSMUSG00000111186,GM48135
ENSMUSG00000091421,GM4202
ENSMUSG00000042359,OSBPL6
ENSMUSG00000110394,GM18991
ENSMUSG00000100776,GM18254
ENSMUSG00000099339,GM21751
ENSMUSG00000003378,GRIK5
ENSMUSG00000066583,SCGB1B27
ENSMUSG00000099674,GM29166
ENSMUSG00000003438,TIMM50
ENSMUSG00000052818,OLFR813
ENSMUSG00000068889,LCE1E
ENSMUSG00000017176,NT5C3B
ENSMUSG00000059134,OLFR814
ENSMUSG00000002266,ZIM1
ENSMUSG00000042298,TTC19
ENSMUSG00000103874,GM38360
ENSMUSG00000021492,F12
ENSMUSG00000061961,OLFR815
ENSMUSG00000054446,CPA1
ENSMUSG00000030180,KDM5A
ENSMUSG00000081375,GM14686
ENSMUSG00000047384,A730013G03RIK
ENSMUSG00000022565,PLEC
ENSMUSG00000086799,4930502E09RIK
ENSMUSG00000001120,PCBP3
ENSMUSG00000115367,GM33301
ENSMUSG00000063715,OLFR816
ENSMUSG00000073535,GM5532
ENSMUSG00000115820,GM41311
ENSMUSG00000025090,CCDC172
ENSMUSG00000056332,GM16294
ENSMUSG00000032087,DSCAML1
ENSMUSG00000100872,1700065J18RIK
ENSMUSG00000052013,BTLA
ENSMUSG00000115069,GM7382
ENSMUSG00000101069,GM28194
ENSMUSG00000114449,GM48325
ENSMUSG00000046031,CALHM6
ENSMUSG00000043541,CASC1
ENSMUSG00000107399,AC134333.1
ENSMUSG00000042323,PBRM1
ENSMUSG00000058446,ZNRF2
ENSMUSG00000114858,GM5790
ENSMUSG00000058071,OLFR818
ENSMUSG00000051606,2010001K21RIK
ENSMUSG00000081964,GM11873
ENSMUSG00000038039,GCC2
ENSMUSG00000111139,GM47497
ENSMUSG00000033701,ACBD6
ENSMUSG00000055761,NKAIN3
ENSMUSG00000103409,LSMEM2
ENSMUSG00000044375,PCARE
ENSMUSG00000103164,GM38150
ENSMUSG00000110197,GM45444
ENSMUSG00000060715,1700019A02RIK
ENSMUSG00000010048,IFRD2
ENSMUSG00000003269,CYTH2
ENSMUSG00000094588,OLFR898
ENSMUSG00000107841,GM44185
ENSMUSG00000094295,OLFR819
ENSMUSG00000030532,HDDC3
ENSMUSG00000110264,E330018M18RIK
ENSMUSG00000028370,PAPPA
ENSMUSG00000114570,GM48058
ENSMUSG00000085827,GM11290
ENSMUSG00000115340,GM48965
ENSMUSG00000086017,GM11872
ENSMUSG00000115837,9130002K18RIK
ENSMUSG00000104708,GM42503
ENSMUSG00000027940,TPM3
ENSMUSG00000115793,GM48961
ENSMUSG00000089812,GM15867
ENSMUSG00000028587,ORC1
ENSMUSG00000115829,GM48960
ENSMUSG00000115314,GM48966
ENSMUSG00000115144,GM7968
ENSMUSG00000016262,SERTAD4
ENSMUSG00000043145,GM11292
ENSMUSG00000115040,GM18994
ENSMUSG00000014313,COX6C
ENSMUSG00000028011,TDO2
ENSMUSG00000069302,H2AC12
ENSMUSG00000034108,CCS
ENSMUSG00000087203,GM13986
ENSMUSG00000062727,H2BC12
ENSMUSG00000033075,SENP1
ENSMUSG00000103211,GM38288
ENSMUSG00000096029,OLFR679
ENSMUSG00000109420,GM44702
ENSMUSG00000021671,POC5
ENSMUSG00000104038,GM37771
ENSMUSG00000103266,GM36979
ENSMUSG00000060639,H4C9
ENSMUSG00000086221,4930412B13RIK
ENSMUSG00000103598,GM4856
ENSMUSG00000015165,HNRNPL
ENSMUSG00000029610,AIMP2
ENSMUSG00000117075,GM49922
ENSMUSG00000041885,OLFR680-PS1
ENSMUSG00000110117,GM17990
ENSMUSG00000095608,OLFR247
ENSMUSG00000018501,NCOR1
ENSMUSG00000082276,GM13885
ENSMUSG00000001555,FKBP10
ENSMUSG00000029816,GPNMB
ENSMUSG00000093803,PPP2R3D
ENSMUSG00000042474,FCMR
ENSMUSG00000022620,ARSA
ENSMUSG00000036940,KDM1A
ENSMUSG00000024670,CD6
ENSMUSG00000114680,GM47202
ENSMUSG00000097074,4833428L15RIK
ENSMUSG00000037646,VPS13B
ENSMUSG00000084800,GM12205
ENSMUSG00000049339,RETREG2
ENSMUSG00000005813,METAP1
ENSMUSG00000041609,BICDL1
ENSMUSG00000108807,4833404L02RIK
ENSMUSG00000090958,LRRC32
ENSMUSG00000042124,LCE1F
ENSMUSG00000004328,HIF3A
ENSMUSG00000006574,SLC4A1
ENSMUSG00000020389,CDKL3
ENSMUSG00000103084,GM38119
ENSMUSG00000080915,GM6446
ENSMUSG00000029613,EIF2AK1
ENSMUSG00000027919,LCE1G
ENSMUSG00000083375,GM15057
ENSMUSG00000083908,GM6447
ENSMUSG00000111523,GM47183
ENSMUSG00000080755,GM15062
ENSMUSG00000111025,GM47185
ENSMUSG00000083960,GM4918
ENSMUSG00000084968,GM12743
ENSMUSG00000033590,MYO5C
ENSMUSG00000097315,GM26568
ENSMUSG00000041605,INAVA
ENSMUSG00000022603,MROH4
ENSMUSG00000061461,SMIM20
ENSMUSG00000047117,ANKDD1B
ENSMUSG00000044231,NHLRC1
ENSMUSG00000024565,SALL3
ENSMUSG00000011589,FSD1
ENSMUSG00000084915,C230037L18RIK
ENSMUSG00000081852,GM12281
ENSMUSG00000112736,GM48718
ENSMUSG00000114815,GM41118
ENSMUSG00000074785,PLXNC1
ENSMUSG00000073448,GM10509
ENSMUSG00000004885,CRABP2
ENSMUSG00000117979,GM50341
ENSMUSG00000067928,ZFP760
ENSMUSG00000029607,ANKRD61
ENSMUSG00000031951,TMEM231
ENSMUSG00000100001,1810007D17RIK
ENSMUSG00000107420,GM43910
ENSMUSG00000113113,GM2614
ENSMUSG00000102768,GM19002
ENSMUSG00000032013,TRIM29
ENSMUSG00000098720,GM27239
ENSMUSG00000037373,CTBP1
ENSMUSG00000106981,GM45495
ENSMUSG00000105603,GM32996
ENSMUSG00000118235,GM7503
ENSMUSG00000005267,ZFP287
ENSMUSG00000106808,GM42745
ENSMUSG00000114844,GM19222
ENSMUSG00000029836,CBX3
ENSMUSG00000027006,DNAJC10
ENSMUSG00000097797,GM26901
ENSMUSG00000055679,CTSR
ENSMUSG00000020839,TMIGD1
ENSMUSG00000113247,GM30155
ENSMUSG00000113237,GM6109
ENSMUSG00000021690,JMY
ENSMUSG00000059658,GM16379
ENSMUSG00000103498,GM18984
ENSMUSG00000106260,GM43524
ENSMUSG00000105716,GM43522
ENSMUSG00000090023,GM16302
ENSMUSG00000103067,GM30414
ENSMUSG00000105789,GM42997
ENSMUSG00000102320,GM37791
ENSMUSG00000041911,DLX1
ENSMUSG00000101653,GM20792
ENSMUSG00000028553,ANGPTL3
ENSMUSG00000020396,NEFH
ENSMUSG00000026269,RNPEPL1
ENSMUSG00000109742,GM45558
ENSMUSG00000083315,GM11871
ENSMUSG00000097150,GM26513
ENSMUSG00000057836,XLR3A
ENSMUSG00000100423,GM28754
ENSMUSG00000032388,SPG21
ENSMUSG00000019803,NR2E1
ENSMUSG00000030981,MMP21
ENSMUSG00000103792,GM3745
ENSMUSG00000084946,DLX1AS
ENSMUSG00000031596,SLC7A2
ENSMUSG00000027422,RRBP1
ENSMUSG00000024521,PMAIP1
ENSMUSG00000083654,GM11875
ENSMUSG00000046008,PNLIP
ENSMUSG00000118268,GM50424
ENSMUSG00000041921,METAP1D
ENSMUSG00000069301,H2AC11
ENSMUSG00000001123,LGALS9
ENSMUSG00000039089,L3MBTL3
ENSMUSG00000118262,GM50423
ENSMUSG00000031932,GPR83
ENSMUSG00000037306,MAN1C1
ENSMUSG00000087395,GM12705
ENSMUSG00000097181,4930594M17RIK
ENSMUSG00000102880,4930517J16RIK
ENSMUSG00000081733,GM12852
ENSMUSG00000086211,GM12462
ENSMUSG00000069300,H2BC11
ENSMUSG00000117717,GM30192
ENSMUSG00000037709,FAM13A
ENSMUSG00000026468,LHX4
ENSMUSG00000118227,GM30288
ENSMUSG00000028556,DOCK7
ENSMUSG00000100347,GM7895
ENSMUSG00000118300,GM50412
ENSMUSG00000029426,SCARB2
ENSMUSG00000117870,GM41792
ENSMUSG00000021252,ERG28
ENSMUSG00000109589,GM45267
ENSMUSG00000083434,GM12760
ENSMUSG00000109719,GM45266
ENSMUSG00000061544,ZFP229
ENSMUSG00000031488,RAB11FIP1
ENSMUSG00000089659,GM3470
ENSMUSG00000026420,IL24
ENSMUSG00000100023,GM28753
ENSMUSG00000029334,PRKG2
ENSMUSG00000027894,SLC6A17
ENSMUSG00000035875,AI182371
ENSMUSG00000082672,GM11876
ENSMUSG00000099915,GM21191
ENSMUSG00000100086,GM21271
ENSMUSG00000100518,4930440C22RIK
ENSMUSG00000118223,1810035K13RIK
ENSMUSG00000101310,GM21281
ENSMUSG00000025193,CUTC
ENSMUSG00000100646,GM28193
ENSMUSG00000089698,GM2541
ENSMUSG00000099592,GM5264
ENSMUSG00000041134,CYYR1
ENSMUSG00000081738,HMGB1-PS2
ENSMUSG00000117884,GM50156
ENSMUSG00000095248,OLFR681
ENSMUSG00000067872,CCDC87
ENSMUSG00000084161,GM15061
ENSMUSG00000081197,GM15076
ENSMUSG00000097584,1700125G22RIK
ENSMUSG00000081718,GM8261
ENSMUSG00000084147,GM15075
ENSMUSG00000103973,BC055308
ENSMUSG00000101200,GM20802
ENSMUSG00000118172,GM50414
ENSMUSG00000066510,ANKDD1A
ENSMUSG00000051185,FAM174A
ENSMUSG00000059768,OLFR682-PS1
ENSMUSG00000118363,GM50290
ENSMUSG00000082484,GM16177
ENSMUSG00000040478,PRDM13
ENSMUSG00000047866,LONP2
ENSMUSG00000044791,SETD2
ENSMUSG00000118376,GM9926
ENSMUSG00000100891,2810049E08RIK
ENSMUSG00000086674,ZFP286OS
ENSMUSG00000114379,GM4241
ENSMUSG00000028367,TXN1
